text,label
"Hey, are you free for lunch tomorrow at 3:15 PM?",SAFE
Student loan forgiveness approved. Call 888-404-5000 to process.,SCAM
Reminder: dentist appointment on Monday at 3:15 PM.,SAFE
Your Amazon order #196 has shipped.,SAFE
Reminder: dentist appointment on Tuesday at 3:15 PM.,SAFE
Invoice paid. Receipt attached.,SAFE
Meeting moved to Wednesday 11:30 AM.,SAFE
FedEx: delivery failed. Reschedule: http://short.co/pay-fee,SCAM
Meeting moved to Thursday 3:15 PM.,SAFE
Reminder: dentist appointment on Friday at 11:30 AM.,SAFE
Library book due on Monday.,SAFE
Thanks for your help today!,SAFE
Library book due on Thursday.,SAFE
Package delivered to your front door.,SAFE
Mom: Call me when you land.,SAFE
This is the IRS. Immediate payment required today at 800-555-1212.,SCAM
Library book due on Monday.,SAFE
Dinner at Cafe Luna tonight?,SAFE
Invoice paid. Receipt attached.,SAFE
Meeting moved to Friday 3:15 PM.,SAFE
Mom: Call me when you land.,SAFE
Invoice paid. Receipt attached.,SAFE
Reminder: dentist appointment on Tuesday at 9:00 AM.,SAFE
Invoice paid. Receipt attached.,SAFE
URGENT: Call us immediately at 888-404-5000 to avoid account suspension.,SCAM
Reminder: dentist appointment on Monday at 9:00 AM.,SAFE
Thanks for your help today!,SAFE
Your Amazon order #361 has shipped.,SAFE
Dinner at Sakura tonight?,SAFE
Mom: Call me when you land.,SAFE
"Hey, are you free for lunch tomorrow at 1:00 PM?",SAFE
Dinner at Sakura tonight?,SAFE
Mom: Call me when you land.,SAFE
Thanks for your help today!,SAFE
Library book due on Monday.,SAFE
Congratulations! You won a new iPhone. Claim here: https://tinyurl.com/verify-now,SCAM
Package delivered to your front door.,SAFE
Thanks for your help today!,SAFE
Dinner at Cafe Luna tonight?,SAFE
Mom: Call me when you land.,SAFE
Your Amazon order #190 has shipped.,SAFE
Mom: Call me when you land.,SAFE
Final notice: unpaid tax balance. Pay fee: https://tinyurl.com/verify-now,SCAM
Mom: Call me when you land.,SAFE
Thanks for your help today!,SAFE
URGENT: Call us immediately at 888-404-5000 to avoid account suspension.,SCAM
Your Amazon order #610 has shipped.,SAFE
Dinner at Cafe Luna tonight?,SAFE
Package delivered to your front door.,SAFE
Mom: Call me when you land.,SAFE
URGENT: Your bank account has been locked. Verify now: http://bit.ly/secure-login,SCAM
URGENT: Your bank account has been locked. Verify now: http://short.co/pay-fee,SCAM
Meeting moved to Friday 9:00 AM.,SAFE
Invoice paid. Receipt attached.,SAFE
Library book due on Wednesday.,SAFE
Mom: Call me when you land.,SAFE
Meeting moved to Tuesday 11:30 AM.,SAFE
Mom: Call me when you land.,SAFE
Reminder: dentist appointment on Wednesday at 3:15 PM.,SAFE
Mom: Call me when you land.,SAFE
Your warranty is expiring. Contact 877-333-9090 to extend coverage.,SCAM
Netflix membership expired. Reactivate now: https://tinyurl.com/verify-now,SCAM
FedEx: delivery failed. Reschedule: http://bit.ly/secure-login,SCAM
Mom: Call me when you land.,SAFE
Your Amazon order #553 has shipped.,SAFE
Student loan forgiveness approved. Call 800-555-1212 to process.,SCAM
Netflix membership expired. Reactivate now: http://short.co/pay-fee,SCAM
Package delivered to your front door.,SAFE
Package delivered to your front door.,SAFE
"Hey, are you free for lunch tomorrow at 3:15 PM?",SAFE
Library book due on Tuesday.,SAFE
Reminder: dentist appointment on Thursday at 9:00 AM.,SAFE
Reminder: dentist appointment on Thursday at 9:00 AM.,SAFE
"Hey, are you free for lunch tomorrow at 1:00 PM?",SAFE
Thanks for your help today!,SAFE
Mom: Call me when you land.,SAFE
Library book due on Tuesday.,SAFE
Dinner at Sakura tonight?,SAFE
URGENT: Call us immediately at 877-333-9090 to avoid account suspension.,SCAM
This is the IRS. Immediate payment required today at 800-555-1212.,SCAM
This is the IRS. Immediate payment required today at 888-404-5000.,SCAM
Meeting moved to Monday 1:00 PM.,SAFE
Thanks for your help today!,SAFE
Reminder: dentist appointment on Wednesday at 11:30 AM.,SAFE
Invoice paid. Receipt attached.,SAFE
Invoice paid. Receipt attached.,SAFE
Reminder: dentist appointment on Monday at 3:15 PM.,SAFE
Package delivered to your front door.,SAFE
Your Amazon order #411 has shipped.,SAFE
URGENT: Call us immediately at 877-333-9090 to avoid account suspension.,SCAM
Package delivered to your front door.,SAFE
Package delivered to your front door.,SAFE
Meeting moved to Friday 3:15 PM.,SAFE
URGENT: Call us immediately at 800-555-1212 to avoid account suspension.,SCAM
Thanks for your help today!,SAFE
Final notice: unpaid tax balance. Pay fee: http://short.co/pay-fee,SCAM
Meeting moved to Wednesday 3:15 PM.,SAFE
Your Amazon order #322 has shipped.,SAFE
Meeting moved to Wednesday 3:15 PM.,SAFE
Package delivered to your front door.,SAFE
Dinner at Cafe Luna tonight?,SAFE
Package delivered to your front door.,SAFE
Final notice: unpaid tax balance. Pay fee: http://bit.ly/secure-login,SCAM
Mom: Call me when you land.,SAFE
Mom: Call me when you land.,SAFE
Netflix membership expired. Reactivate now: https://tinyurl.com/verify-now,SCAM
Dinner at The Diner tonight?,SAFE
Invoice paid. Receipt attached.,SAFE
Package delivered to your front door.,SAFE
Invoice paid. Receipt attached.,SAFE
"Hey, are you free for lunch tomorrow at 3:15 PM?",SAFE
URGENT: Your bank account has been locked. Verify now: https://tinyurl.com/verify-now,SCAM
Thanks for your help today!,SAFE
Netflix membership expired. Reactivate now: http://short.co/pay-fee,SCAM
This is the IRS. Immediate payment required today at 888-404-5000.,SCAM
Reminder: dentist appointment on Monday at 9:00 AM.,SAFE
"Hey, are you free for lunch tomorrow at 9:00 AM?",SAFE
Invoice paid. Receipt attached.,SAFE
Your Amazon order #400 has shipped.,SAFE
Mom: Call me when you land.,SAFE
Library book due on Wednesday.,SAFE
Meeting moved to Wednesday 11:30 AM.,SAFE
"Hey, are you free for lunch tomorrow at 1:00 PM?",SAFE
Package delivered to your front door.,SAFE
Reminder: dentist appointment on Tuesday at 3:15 PM.,SAFE
"Hey, are you free for lunch tomorrow at 3:15 PM?",SAFE
Package delivered to your front door.,SAFE
Mom: Call me when you land.,SAFE
Thanks for your help today!,SAFE
Mom: Call me when you land.,SAFE
Invoice paid. Receipt attached.,SAFE
"Hey, are you free for lunch tomorrow at 1:00 PM?",SAFE
Invoice paid. Receipt attached.,SAFE
Dinner at Sakura tonight?,SAFE
Your Amazon order #222 has shipped.,SAFE
Package delivered to your front door.,SAFE
Reminder: dentist appointment on Monday at 11:30 AM.,SAFE
Reminder: dentist appointment on Wednesday at 3:15 PM.,SAFE
Reminder: dentist appointment on Friday at 11:30 AM.,SAFE
Invoice paid. Receipt attached.,SAFE
Reminder: dentist appointment on Friday at 11:30 AM.,SAFE
Thanks for your help today!,SAFE
Reminder: dentist appointment on Wednesday at 1:00 PM.,SAFE
Dinner at Cafe Luna tonight?,SAFE
Invoice paid. Receipt attached.,SAFE
Thanks for your help today!,SAFE
Package delivered to your front door.,SAFE
Invoice paid. Receipt attached.,SAFE
Invoice paid. Receipt attached.,SAFE
Netflix membership expired. Reactivate now: https://tinyurl.com/verify-now,SCAM
URGENT: Call us immediately at 800-555-1212 to avoid account suspension.,SCAM
Reminder: dentist appointment on Monday at 3:15 PM.,SAFE
Dinner at The Diner tonight?,SAFE
Dinner at Sakura tonight?,SAFE
Your Amazon order #623 has shipped.,SAFE
Meeting moved to Wednesday 3:15 PM.,SAFE
Mom: Call me when you land.,SAFE
Meeting moved to Friday 1:00 PM.,SAFE
Package delivered to your front door.,SAFE
Reminder: dentist appointment on Friday at 3:15 PM.,SAFE
Meeting moved to Monday 1:00 PM.,SAFE
Library book due on Friday.,SAFE
Invoice paid. Receipt attached.,SAFE
Invoice paid. Receipt attached.,SAFE
Meeting moved to Friday 1:00 PM.,SAFE
Invoice paid. Receipt attached.,SAFE
Meeting moved to Monday 1:00 PM.,SAFE
Dinner at Sakura tonight?,SAFE
Package delivered to your front door.,SAFE
URGENT: Call us immediately at 877-333-9090 to avoid account suspension.,SCAM
FedEx: delivery failed. Reschedule: http://short.co/pay-fee,SCAM
Meeting moved to Thursday 1:00 PM.,SAFE
Your SSN is flagged. Call 888-404-5000 now to verify your identity.,SCAM
Meeting moved to Thursday 3:15 PM.,SAFE
Final notice: unpaid tax balance. Pay fee: http://short.co/pay-fee,SCAM
Meeting moved to Wednesday 1:00 PM.,SAFE
Netflix membership expired. Reactivate now: http://short.co/pay-fee,SCAM
"Hey, are you free for lunch tomorrow at 1:00 PM?",SAFE
"Hey, are you free for lunch tomorrow at 9:00 AM?",SAFE
Your Amazon order #157 has shipped.,SAFE
Library book due on Thursday.,SAFE
Dinner at Cafe Luna tonight?,SAFE
Thanks for your help today!,SAFE
Invoice paid. Receipt attached.,SAFE
Invoice paid. Receipt attached.,SAFE
Netflix membership expired. Reactivate now: http://short.co/pay-fee,SCAM
URGENT: Call us immediately at 800-555-1212 to avoid account suspension.,SCAM
Final notice: unpaid tax balance. Pay fee: http://bit.ly/secure-login,SCAM
Reminder: dentist appointment on Tuesday at 3:15 PM.,SAFE
Your Amazon order #578 has shipped.,SAFE
Netflix membership expired. Reactivate now: https://tinyurl.com/verify-now,SCAM
Library book due on Wednesday.,SAFE
Dinner at The Diner tonight?,SAFE
Your warranty is expiring. Contact 888-404-5000 to extend coverage.,SCAM
Package delivered to your front door.,SAFE
Netflix membership expired. Reactivate now: http://bit.ly/secure-login,SCAM
Meeting moved to Friday 9:00 AM.,SAFE
Thanks for your help today!,SAFE
URGENT: Call us immediately at 877-333-9090 to avoid account suspension.,SCAM
Invoice paid. Receipt attached.,SAFE
This is the IRS. Immediate payment required today at 800-555-1212.,SCAM
Meeting moved to Tuesday 11:30 AM.,SAFE
Mom: Call me when you land.,SAFE
Mom: Call me when you land.,SAFE
Package delivered to your front door.,SAFE
Reminder: dentist appointment on Tuesday at 11:30 AM.,SAFE
This is the IRS. Immediate payment required today at 800-555-1212.,SCAM
Dinner at The Diner tonight?,SAFE
Dinner at Sakura tonight?,SAFE
Reminder: dentist appointment on Wednesday at 3:15 PM.,SAFE
Your warranty is expiring. Contact 888-404-5000 to extend coverage.,SCAM
Reminder: dentist appointment on Tuesday at 1:00 PM.,SAFE
Library book due on Tuesday.,SAFE
FedEx: delivery failed. Reschedule: http://bit.ly/secure-login,SCAM
Meeting moved to Friday 1:00 PM.,SAFE
Invoice paid. Receipt attached.,SAFE
Your warranty is expiring. Contact 888-404-5000 to extend coverage.,SCAM
Student loan forgiveness approved. Call 800-555-1212 to process.,SCAM
URGENT: Call us immediately at 800-555-1212 to avoid account suspension.,SCAM
Meeting moved to Wednesday 11:30 AM.,SAFE
Dinner at Sakura tonight?,SAFE
Dinner at Cafe Luna tonight?,SAFE
Package delivered to your front door.,SAFE
Library book due on Monday.,SAFE
Student loan forgiveness approved. Call 888-404-5000 to process.,SCAM
Dinner at The Diner tonight?,SAFE
Meeting moved to Wednesday 3:15 PM.,SAFE
"Hey, are you free for lunch tomorrow at 1:00 PM?",SAFE
Invoice paid. Receipt attached.,SAFE
Mom: Call me when you land.,SAFE
Dinner at The Diner tonight?,SAFE
Thanks for your help today!,SAFE
"Hey, are you free for lunch tomorrow at 1:00 PM?",SAFE
Final notice: unpaid tax balance. Pay fee: http://short.co/pay-fee,SCAM
Mom: Call me when you land.,SAFE
Invoice paid. Receipt attached.,SAFE
Invoice paid. Receipt attached.,SAFE
Library book due on Wednesday.,SAFE
Student loan forgiveness approved. Call 888-404-5000 to process.,SCAM
Package delivered to your front door.,SAFE
Library book due on Thursday.,SAFE
Meeting moved to Friday 3:15 PM.,SAFE
Reminder: dentist appointment on Wednesday at 1:00 PM.,SAFE
Invoice paid. Receipt attached.,SAFE
Dinner at Cafe Luna tonight?,SAFE
Mom: Call me when you land.,SAFE
Thanks for your help today!,SAFE
Mom: Call me when you land.,SAFE
Your Amazon order #222 has shipped.,SAFE
Meeting moved to Monday 3:15 PM.,SAFE
Final notice: unpaid tax balance. Pay fee: http://short.co/pay-fee,SCAM
Your Amazon order #560 has shipped.,SAFE
Package delivered to your front door.,SAFE
Thanks for your help today!,SAFE
Invoice paid. Receipt attached.,SAFE
Invoice paid. Receipt attached.,SAFE
"Hey, are you free for lunch tomorrow at 1:00 PM?",SAFE
Library book due on Wednesday.,SAFE
Invoice paid. Receipt attached.,SAFE
Reminder: dentist appointment on Monday at 3:15 PM.,SAFE
Invoice paid. Receipt attached.,SAFE
Invoice paid. Receipt attached.,SAFE
Dinner at The Diner tonight?,SAFE
Final notice: unpaid tax balance. Pay fee: https://tinyurl.com/verify-now,SCAM
URGENT: Call us immediately at 888-404-5000 to avoid account suspension.,SCAM
Library book due on Wednesday.,SAFE
Package delivered to your front door.,SAFE
Thanks for your help today!,SAFE
Thanks for your help today!,SAFE
Your Amazon order #995 has shipped.,SAFE
This is the IRS. Immediate payment required today at 800-555-1212.,SCAM
Netflix membership expired. Reactivate now: http://bit.ly/secure-login,SCAM
Library book due on Tuesday.,SAFE
Invoice paid. Receipt attached.,SAFE
This is the IRS. Immediate payment required today at 888-404-5000.,SCAM
Reminder: dentist appointment on Thursday at 1:00 PM.,SAFE
Library book due on Monday.,SAFE
"Hey, are you free for lunch tomorrow at 11:30 AM?",SAFE
Your Amazon order #358 has shipped.,SAFE
Netflix membership expired. Reactivate now: http://short.co/pay-fee,SCAM
Meeting moved to Monday 9:00 AM.,SAFE
"Hey, are you free for lunch tomorrow at 1:00 PM?",SAFE
Dinner at Cafe Luna tonight?,SAFE
Your Amazon order #460 has shipped.,SAFE
Dinner at Cafe Luna tonight?,SAFE
Meeting moved to Friday 3:15 PM.,SAFE
Congratulations! You won a new iPhone. Claim here: https://tinyurl.com/verify-now,SCAM
Your Amazon order #628 has shipped.,SAFE
Dinner at The Diner tonight?,SAFE
Final notice: unpaid tax balance. Pay fee: https://tinyurl.com/verify-now,SCAM
Netflix membership expired. Reactivate now: https://tinyurl.com/verify-now,SCAM
Dinner at The Diner tonight?,SAFE
Library book due on Wednesday.,SAFE
Dinner at Sakura tonight?,SAFE
Congratulations! You won a new iPhone. Claim here: http://short.co/pay-fee,SCAM
Dinner at Cafe Luna tonight?,SAFE
Mom: Call me when you land.,SAFE
Package delivered to your front door.,SAFE
Reminder: dentist appointment on Monday at 11:30 AM.,SAFE
Meeting moved to Friday 9:00 AM.,SAFE
Dinner at Cafe Luna tonight?,SAFE
Invoice paid. Receipt attached.,SAFE
Thanks for your help today!,SAFE
Reminder: dentist appointment on Friday at 11:30 AM.,SAFE
Final notice: unpaid tax balance. Pay fee: http://bit.ly/secure-login,SCAM
"Hey, are you free for lunch tomorrow at 3:15 PM?",SAFE
Your Amazon order #582 has shipped.,SAFE
"Hey, are you free for lunch tomorrow at 9:00 AM?",SAFE
Invoice paid. Receipt attached.,SAFE
Netflix membership expired. Reactivate now: http://short.co/pay-fee,SCAM
Invoice paid. Receipt attached.,SAFE
Your Amazon order #918 has shipped.,SAFE
"Hey, are you free for lunch tomorrow at 9:00 AM?",SAFE
Your Amazon order #158 has shipped.,SAFE
Mom: Call me when you land.,SAFE
Meeting moved to Monday 1:00 PM.,SAFE
Thanks for your help today!,SAFE
Library book due on Tuesday.,SAFE
Reminder: dentist appointment on Wednesday at 1:00 PM.,SAFE
Package delivered to your front door.,SAFE
Meeting moved to Wednesday 11:30 AM.,SAFE
Meeting moved to Monday 1:00 PM.,SAFE
"Hey, are you free for lunch tomorrow at 11:30 AM?",SAFE
Thanks for your help today!,SAFE
"Hey, are you free for lunch tomorrow at 3:15 PM?",SAFE
Invoice paid. Receipt attached.,SAFE
Mom: Call me when you land.,SAFE
Thanks for your help today!,SAFE
Meeting moved to Wednesday 1:00 PM.,SAFE
Congratulations! You won a new iPhone. Claim here: https://tinyurl.com/verify-now,SCAM
Library book due on Tuesday.,SAFE
Library book due on Monday.,SAFE
Package delivered to your front door.,SAFE
"Hey, are you free for lunch tomorrow at 11:30 AM?",SAFE
Mom: Call me when you land.,SAFE
Your warranty is expiring. Contact 877-333-9090 to extend coverage.,SCAM
Final notice: unpaid tax balance. Pay fee: http://bit.ly/secure-login,SCAM
Package delivered to your front door.,SAFE
"Hey, are you free for lunch tomorrow at 3:15 PM?",SAFE
URGENT: Call us immediately at 800-555-1212 to avoid account suspension.,SCAM
"Hey, are you free for lunch tomorrow at 11:30 AM?",SAFE
Package delivered to your front door.,SAFE
Final notice: unpaid tax balance. Pay fee: https://tinyurl.com/verify-now,SCAM
"Hey, are you free for lunch tomorrow at 3:15 PM?",SAFE
Thanks for your help today!,SAFE
Library book due on Friday.,SAFE
"Hey, are you free for lunch tomorrow at 3:15 PM?",SAFE
Thanks for your help today!,SAFE
Meeting moved to Monday 3:15 PM.,SAFE
Your SSN is flagged. Call 800-555-1212 now to verify your identity.,SCAM
Meeting moved to Wednesday 9:00 AM.,SAFE
Thanks for your help today!,SAFE
Dinner at Cafe Luna tonight?,SAFE
Student loan forgiveness approved. Call 888-404-5000 to process.,SCAM
Your Amazon order #303 has shipped.,SAFE
Congratulations! You won a new iPhone. Claim here: https://tinyurl.com/verify-now,SCAM
Reminder: dentist appointment on Monday at 11:30 AM.,SAFE
Invoice paid. Receipt attached.,SAFE
Invoice paid. Receipt attached.,SAFE
Library book due on Wednesday.,SAFE
Netflix membership expired. Reactivate now: http://bit.ly/secure-login,SCAM
Thanks for your help today!,SAFE
Mom: Call me when you land.,SAFE
Mom: Call me when you land.,SAFE
Library book due on Monday.,SAFE
